Fault index 1 = needles segment
Fault index 2-5 = Kekerengu, Jordan Thrust, Upper Kowhai segments
Fault index 6-7 = Hope segments
Fault index 8-16 = Humps/Hunderlee segments
Fault index 17-18 = London Hills
Fault index 19 = Fidget
longditude (centre of patch), latitude (centre of patch), strike, dip, rake, slip (m), length (km), top of patch (km), bottom of patch (km) index
174.3475 -41.7675 218.290163 70.000000 170.870002 9.912588 2.006960 0.000000 3.125000	   1.0000000e+00
174.3370 -41.7609 218.290163 70.000000 171.033660 5.208008 2.006960 3.125000 6.250000	   1.0000000e+00
174.3266 -41.7543 218.290163 70.000000 160.401808 1.705238 2.006960 6.250000 9.375000	   1.0000000e+00
174.3161 -41.7477 218.290163 70.000000 90.000000 1.126433 2.006960 9.375000 12.500000	   1.0000000e+00
174.3057 -41.7411 218.290163 70.000000 90.000000 1.964661 2.006960 12.500000 15.625000	   1.0000000e+00
174.2952 -41.7345 218.290163 70.000000 90.000000 2.495311 2.006960 15.625000 18.750000	   1.0000000e+00
174.2847 -41.7279 218.290163 70.000000 90.000000 2.351574 2.006960 18.750000 21.875000	   1.0000000e+00
174.2743 -41.7213 218.290163 70.000000 90.000000 1.448864 2.006960 21.875000 25.000000	   1.0000000e+00
174.3320 -41.7813 218.290163 70.000000 166.042906 10.322825 2.006960 0.000000 3.125000	   1.0000000e+00
174.3215 -41.7747 218.290163 70.000000 165.001462 5.449260 2.006960 3.125000 6.250000	   1.0000000e+00
174.3110 -41.7681 218.290163 70.000000 151.825325 2.001986 2.006960 6.250000 9.375000	   1.0000000e+00
174.3006 -41.7615 218.290163 70.000000 95.780085 1.316169 2.006960 9.375000 12.500000	   1.0000000e+00
174.2901 -41.7549 218.290163 70.000000 90.000000 2.010734 2.006960 12.500000 15.625000	   1.0000000e+00
174.2797 -41.7484 218.290163 70.000000 90.000000 2.462514 2.006960 15.625000 18.750000	   1.0000000e+00
174.2692 -41.7418 218.290163 70.000000 90.000000 2.292359 2.006960 18.750000 21.875000	   1.0000000e+00
174.2588 -41.7352 218.290163 70.000000 90.000000 1.405638 2.006960 21.875000 25.000000	   1.0000000e+00
174.3164 -41.7951 218.290163 70.000000 162.190559 11.227888 2.006960 0.000000 3.125000	   1.0000000e+00
174.3060 -41.7886 218.290163 70.000000 161.987404 6.441265 2.006960 3.125000 6.250000	   1.0000000e+00
174.2955 -41.7820 218.290163 70.000000 154.284272 2.887514 2.006960 6.250000 9.375000	   1.0000000e+00
174.2850 -41.7754 218.290163 70.000000 115.073898 1.536976 2.006960 9.375000 12.500000	   1.0000000e+00
174.2746 -41.7688 218.290163 70.000000 92.380237 1.943511 2.006960 12.500000 15.625000	   1.0000000e+00
174.2641 -41.7622 218.290163 70.000000 90.000000 2.320011 2.006960 15.625000 18.750000	   1.0000000e+00
174.2537 -41.7556 218.290163 70.000000 90.000000 2.146732 2.006960 18.750000 21.875000	   1.0000000e+00
174.2432 -41.7490 218.290163 70.000000 90.000000 1.314363 2.006960 21.875000 25.000000	   1.0000000e+00
174.3009 -41.8090 218.290163 70.000000 159.588315 12.251889 2.006960 0.000000 3.125000	   1.0000000e+00
174.2904 -41.8024 218.290163 70.000000 161.771708 7.681888 2.006960 3.125000 6.250000	   1.0000000e+00
174.2800 -41.7958 218.290163 70.000000 160.022581 3.990944 2.006960 6.250000 9.375000	   1.0000000e+00
174.2695 -41.7892 218.290163 70.000000 136.950546 1.905728 2.006960 9.375000 12.500000	   1.0000000e+00
174.2590 -41.7826 218.290163 70.000000 100.298629 1.757380 2.006960 12.500000 15.625000	   1.0000000e+00
174.2486 -41.7760 218.290163 70.000000 90.000000 2.063723 2.006960 15.625000 18.750000	   1.0000000e+00
174.2381 -41.7694 218.290163 70.000000 90.000000 1.920447 2.006960 18.750000 21.875000	   1.0000000e+00
174.2277 -41.7628 218.290163 70.000000 90.000000 1.180600 2.006960 21.875000 25.000000	   1.0000000e+00
174.2853 -41.8228 218.290163 70.000000 157.026228 12.801916 2.006960 0.000000 3.125000	   1.0000000e+00
174.2749 -41.8162 218.290163 70.000000 161.523365 8.366022 2.006960 3.125000 6.250000	   1.0000000e+00
174.2644 -41.8096 218.290163 70.000000 164.150672 4.733601 2.006960 6.250000 9.375000	   1.0000000e+00
174.2539 -41.8030 218.290163 70.000000 152.365794 2.275425 2.006960 9.375000 12.500000	   1.0000000e+00
174.2435 -41.7964 218.290163 70.000000 112.684495 1.513153 2.006960 12.500000 15.625000	   1.0000000e+00
174.2330 -41.7898 218.290163 70.000000 91.070521 1.718886 2.006960 15.625000 18.750000	   1.0000000e+00
174.2226 -41.7832 218.290163 70.000000 90.000000 1.634772 2.006960 18.750000 21.875000	   1.0000000e+00
174.2121 -41.7766 218.290163 70.000000 90.000000 1.016763 2.006960 21.875000 25.000000	   1.0000000e+00
174.2698 -41.8366 218.290163 70.000000 153.198686 12.628765 2.006960 0.000000 3.125000	   1.0000000e+00
174.2593 -41.8300 218.290163 70.000000 159.461842 8.213211 2.006960 3.125000 6.250000	   1.0000000e+00
174.2488 -41.8234 218.290163 70.000000 165.854341 4.849170 2.006960 6.250000 9.375000	   1.0000000e+00
174.2384 -41.8168 218.290163 70.000000 161.934585 2.446158 2.006960 9.375000 12.500000	   1.0000000e+00
174.2279 -41.8102 218.290163 70.000000 127.860723 1.284780 2.006960 12.500000 15.625000	   1.0000000e+00
174.2175 -41.8036 218.290163 70.000000 93.653010 1.338798 2.006960 15.625000 18.750000	   1.0000000e+00
174.2070 -41.7970 218.290163 70.000000 90.000000 1.325207 2.006960 18.750000 21.875000	   1.0000000e+00
174.1965 -41.7904 218.290163 70.000000 90.000000 0.841578 2.006960 21.875000 25.000000	   1.0000000e+00
174.2542 -41.8504 218.290163 70.000000 147.546062 11.971649 2.006960 0.000000 3.125000	   1.0000000e+00
174.2437 -41.8438 218.290163 70.000000 155.116076 7.622784 2.006960 3.125000 6.250000	   1.0000000e+00
174.2333 -41.8372 218.290163 70.000000 165.155640 4.583417 2.006960 6.250000 9.375000	   1.0000000e+00
174.2228 -41.8306 218.290163 70.000000 167.743290 2.461617 2.006960 9.375000 12.500000	   1.0000000e+00
174.2123 -41.8240 218.290163 70.000000 144.508664 1.152675 2.006960 12.500000 15.625000	   1.0000000e+00
174.2019 -41.8174 218.290163 70.000000 99.103459 0.991754 2.006960 15.625000 18.750000	   1.0000000e+00
174.1914 -41.8108 218.290163 70.000000 90.000000 1.034873 2.006960 18.750000 21.875000	   1.0000000e+00
174.1810 -41.8042 218.290163 70.000000 90.000000 0.677564 2.006960 21.875000 25.000000	   1.0000000e+00
174.2386 -41.8642 218.290163 70.000000 140.688476 11.245461 2.006960 0.000000 3.125000	   1.0000000e+00
174.2282 -41.8576 218.290163 70.000000 149.767617 7.154318 2.006960 3.125000 6.250000	   1.0000000e+00
174.2177 -41.8510 218.290163 70.000000 162.865887 4.368436 2.006960 6.250000 9.375000	   1.0000000e+00
174.2072 -41.8444 218.290163 70.000000 170.659900 2.518336 2.006960 9.375000 12.500000	   1.0000000e+00
174.1968 -41.8378 218.290163 70.000000 159.243304 1.207270 2.006960 12.500000 15.625000	   1.0000000e+00
174.1863 -41.8312 218.290163 70.000000 111.860609 0.760951 2.006960 15.625000 18.750000	   1.0000000e+00
174.1759 -41.8246 218.290163 70.000000 90.000000 0.806409 2.006960 18.750000 21.875000	   1.0000000e+00
174.1654 -41.8180 218.290163 70.000000 90.000000 0.547830 2.006960 21.875000 25.000000	   1.0000000e+00
174.2231 -41.8780 218.290163 70.000000 133.761838 10.604347 2.006960 0.000000 3.125000	   1.0000000e+00
174.2126 -41.8714 218.290163 70.000000 145.375056 6.952101 2.006960 3.125000 6.250000	   1.0000000e+00
174.2021 -41.8648 218.290163 70.000000 160.535668 4.416695 2.006960 6.250000 9.375000	   1.0000000e+00
174.1917 -41.8582 218.290163 70.000000 171.123386 2.771751 2.006960 9.375000 12.500000	   1.0000000e+00
174.1812 -41.8516 218.290163 70.000000 167.338822 1.503902 2.006960 12.500000 15.625000	   1.0000000e+00
174.1707 -41.8450 218.290163 70.000000 133.925309 0.778859 2.006960 15.625000 18.750000	   1.0000000e+00
174.1603 -41.8384 218.290163 70.000000 97.789840 0.682286 2.006960 18.750000 21.875000	   1.0000000e+00
174.1498 -41.8318 218.290163 70.000000 90.000000 0.473554 2.006960 21.875000 25.000000	   1.0000000e+00
174.2075 -41.8918 218.290163 70.000000 127.257308 9.970636 2.006960 0.000000 3.125000	   1.0000000e+00
174.1970 -41.8852 218.290163 70.000000 142.182621 6.825217 2.006960 3.125000 6.250000	   1.0000000e+00
174.1865 -41.8786 218.290163 70.000000 158.816439 4.682867 2.006960 6.250000 9.375000	   1.0000000e+00
174.1761 -41.8720 218.290163 70.000000 169.843028 3.274480 2.006960 9.375000 12.500000	   1.0000000e+00
174.1656 -41.8654 218.290163 70.000000 168.981815 2.065137 2.006960 12.500000 15.625000	   1.0000000e+00
174.1551 -41.8588 218.290163 70.000000 150.210575 1.150779 2.006960 15.625000 18.750000	   1.0000000e+00
174.1447 -41.8522 218.290163 70.000000 117.657939 0.756754 2.006960 18.750000 21.875000	   1.0000000e+00
174.1342 -41.8456 218.290163 70.000000 99.911462 0.480055 2.006960 21.875000 25.000000	   1.0000000e+00
174.1919 -41.9057 218.290163 70.000000 121.610263 9.349461 2.006960 0.000000 3.125000	   1.0000000e+00
174.1814 -41.8990 218.290163 70.000000 139.604853 6.706920 2.006960 3.125000 6.250000	   1.0000000e+00
174.1709 -41.8924 218.290163 70.000000 157.436403 5.129347 2.006960 6.250000 9.375000	   1.0000000e+00
174.1605 -41.8858 218.290163 70.000000 167.684850 4.052366 2.006960 9.375000 12.500000	   1.0000000e+00
174.1500 -41.8792 218.290163 70.000000 167.538910 2.925165 2.006960 12.500000 15.625000	   1.0000000e+00
174.1395 -41.8726 218.290163 70.000000 156.334365 1.871228 2.006960 15.625000 18.750000	   1.0000000e+00
174.1291 -41.8660 218.290163 70.000000 135.964645 1.157718 2.006960 18.750000 21.875000	   1.0000000e+00
174.1186 -41.8594 218.290163 70.000000 118.989486 0.641984 2.006960 21.875000 25.000000	   1.0000000e+00
174.1763 -41.9195 218.290163 70.000000 118.906967 8.862079 2.006960 0.000000 3.125000	   1.0000000e+00
174.1658 -41.9128 218.290163 70.000000 138.894125 6.817756 2.006960 3.125000 6.250000	   1.0000000e+00
174.1553 -41.9062 218.290163 70.000000 156.736241 5.880719 2.006960 6.250000 9.375000	   1.0000000e+00
174.1449 -41.8996 218.290163 70.000000 165.586132 5.170576 2.006960 9.375000 12.500000	   1.0000000e+00
174.1344 -41.8930 218.290163 70.000000 165.546920 4.130879 2.006960 12.500000 15.625000	   1.0000000e+00
174.1239 -41.8864 218.290163 70.000000 158.160309 2.939137 2.006960 15.625000 18.750000	   1.0000000e+00
174.1135 -41.8798 218.290163 70.000000 145.556119 1.911261 2.006960 18.750000 21.875000	   1.0000000e+00
174.1030 -41.8732 218.290163 70.000000 133.985074 1.050309 2.006960 21.875000 25.000000	   1.0000000e+00
174.1606 -41.9284 247.619867 70.000000 120.969959 8.509396 1.935520 0.000000 2.777778	   2.0000000e+00
174.1564 -41.9199 247.619867 70.000000 141.466695 7.317434 1.935520 2.777778 5.555556	   2.0000000e+00
174.1521 -41.9114 247.619867 70.000000 157.332402 7.041349 1.935520 5.555556 8.333333	   2.0000000e+00
174.1479 -41.9029 247.619867 70.000000 164.321919 6.657372 1.935520 8.333333 11.111111	   2.0000000e+00
174.1436 -41.8943 247.619867 70.000000 164.181668 5.679059 1.935520 11.111111 13.888889	   2.0000000e+00
174.1393 -41.8858 247.619867 70.000000 158.899568 4.330429 1.935520 13.888889 16.666667	   2.0000000e+00
174.1351 -41.8773 247.619867 70.000000 150.343605 2.977479 1.935520 16.666667 19.444444	   2.0000000e+00
174.1308 -41.8688 247.619867 70.000000 142.276977 1.753783 1.935520 19.444444 22.222222	   2.0000000e+00
174.1266 -41.8602 247.619867 70.000000 147.758299 0.545251 1.935520 22.222222 25.000000	   2.0000000e+00
174.1388 -41.9345 247.619867 70.000000 127.001719 8.185199 1.935520 0.000000 2.777778	   2.0000000e+00
174.1345 -41.9260 247.619867 70.000000 146.928449 8.118908 1.935520 2.777778 5.555556	   2.0000000e+00
174.1303 -41.9175 247.619867 70.000000 159.694666 8.598863 1.935520 5.555556 8.333333	   2.0000000e+00
174.1260 -41.9090 247.619867 70.000000 164.576178 8.533002 1.935520 8.333333 11.111111	   2.0000000e+00
174.1218 -41.9004 247.619867 70.000000 163.953203 7.568975 1.935520 11.111111 13.888889	   2.0000000e+00
174.1175 -41.8919 247.619867 70.000000 159.576150 6.011970 1.935520 13.888889 16.666667	   2.0000000e+00
174.1132 -41.8834 247.619867 70.000000 152.878497 4.297952 1.935520 16.666667 19.444444	   2.0000000e+00
174.1090 -41.8749 247.619867 70.000000 146.076231 2.670389 1.935520 19.444444 22.222222	   2.0000000e+00
174.1047 -41.8663 247.619867 70.000000 143.019022 1.175312 1.935520 22.222222 25.000000	   2.0000000e+00
174.1169 -41.9406 247.619867 70.000000 136.578892 7.911775 1.935520 0.000000 2.777778	   2.0000000e+00
174.1127 -41.9321 247.619867 70.000000 154.117900 9.259349 1.935520 2.777778 5.555556	   2.0000000e+00
174.1084 -41.9236 247.619867 70.000000 163.043006 10.549939 1.935520 5.555556 8.333333	   2.0000000e+00
174.1042 -41.9150 247.619867 70.000000 165.781109 10.785549 1.935520 8.333333 11.111111	   2.0000000e+00
174.0999 -41.9065 247.619867 70.000000 164.484150 9.791285 1.935520 11.111111 13.888889	   2.0000000e+00
174.0957 -41.8980 247.619867 70.000000 160.445556 7.974519 1.935520 13.888889 16.666667	   2.0000000e+00
174.0914 -41.8895 247.619867 70.000000 154.721917 5.850009 1.935520 16.666667 19.444444	   2.0000000e+00
174.0871 -41.8809 247.619867 70.000000 148.757374 3.746198 1.935520 19.444444 22.222222	   2.0000000e+00
174.0829 -41.8724 247.619867 70.000000 144.536943 1.779278 1.935520 22.222222 25.000000	   2.0000000e+00
174.0951 -41.9467 247.619867 70.000000 147.688615 7.673544 1.935520 0.000000 2.777778	   2.0000000e+00
174.0908 -41.9382 247.619867 70.000000 161.219146 10.584177 1.935520 2.777778 5.555556	   2.0000000e+00
174.0866 -41.9297 247.619867 70.000000 166.564948 12.763622 1.935520 5.555556 8.333333	   2.0000000e+00
174.0823 -41.9211 247.619867 70.000000 167.426993 13.319387 1.935520 8.333333 11.111111	   2.0000000e+00
174.0781 -41.9126 247.619867 70.000000 165.428489 12.270403 1.935520 11.111111 13.888889	   2.0000000e+00
174.0738 -41.9041 247.619867 70.000000 161.448601 10.156950 1.935520 13.888889 16.666667	   2.0000000e+00
174.0696 -41.8955 247.619867 70.000000 156.268986 7.583636 1.935520 16.666667 19.444444	   2.0000000e+00
174.0653 -41.8870 247.619867 70.000000 150.942718 4.948609 1.935520 19.444444 22.222222	   2.0000000e+00
174.0611 -41.8785 247.619867 70.000000 146.831833 2.412421 1.935520 22.222222 25.000000	   2.0000000e+00
174.0732 -41.9528 247.619867 70.000000 159.250199 7.647879 1.935520 0.000000 2.777778	   2.0000000e+00
174.0689 -41.9443 247.619867 70.000000 167.366251 12.018711 1.935520 2.777778 5.555556	   2.0000000e+00
174.0647 -41.9357 247.619867 70.000000 169.777020 15.111466 1.935520 5.555556 8.333333	   2.0000000e+00
174.0604 -41.9272 247.619867 70.000000 169.144941 16.005785 1.935520 8.333333 11.111111	   2.0000000e+00
174.0562 -41.9187 247.619867 70.000000 166.509134 14.891110 1.935520 11.111111 13.888889	   2.0000000e+00
174.0519 -41.9102 247.619867 70.000000 162.451570 12.464940 1.935520 13.888889 16.666667	   2.0000000e+00
174.0477 -41.9016 247.619867 70.000000 157.574063 9.429098 1.935520 16.666667 19.444444	   2.0000000e+00
174.0435 -41.8931 247.619867 70.000000 152.715993 6.238880 1.935520 19.444444 22.222222	   2.0000000e+00
174.0392 -41.8846 247.619867 70.000000 148.949197 3.085127 1.935520 22.222222 25.000000	   2.0000000e+00
174.0513 -41.9589 247.619867 70.000000 169.472621 7.819065 1.935520 0.000000 2.777778	   2.0000000e+00
174.0471 -41.9503 247.619867 70.000000 172.298745 13.505243 1.935520 2.777778 5.555556	   2.0000000e+00
174.0428 -41.9418 247.619867 70.000000 172.478105 17.464917 1.935520 5.555556 8.333333	   2.0000000e+00
174.0386 -41.9333 247.619867 70.000000 170.703246 18.678081 1.935520 8.333333 11.111111	   2.0000000e+00
174.0343 -41.9248 247.619867 70.000000 167.518876 17.494210 1.935520 11.111111 13.888889	   2.0000000e+00
174.0301 -41.9162 247.619867 70.000000 163.318110 14.769836 1.935520 13.888889 16.666667	   2.0000000e+00
174.0258 -41.9077 247.619867 70.000000 158.594674 11.295683 1.935520 16.666667 19.444444	   2.0000000e+00
174.0216 -41.8992 247.619867 70.000000 154.061672 7.567311 1.935520 19.444444 22.222222	   2.0000000e+00
174.0174 -41.8906 247.619867 70.000000 150.619094 3.788841 1.935520 22.222222 25.000000	   2.0000000e+00
174.0295 -41.9649 247.619867 70.000000 176.641790 7.907591 1.935520 0.000000 2.777778	   2.0000000e+00
174.0252 -41.9564 247.619867 70.000000 175.889683 14.827062 1.935520 2.777778 5.555556	   2.0000000e+00
174.0210 -41.9479 247.619867 70.000000 174.552039 19.584798 1.935520 5.555556 8.333333	   2.0000000e+00
174.0167 -41.9394 247.619867 70.000000 171.932045 21.092368 1.935520 8.333333 11.111111	   2.0000000e+00
174.0125 -41.9308 247.619867 70.000000 168.289531 19.869987 1.935520 11.111111 13.888889	   2.0000000e+00
174.0082 -41.9223 247.619867 70.000000 163.922400 16.912756 1.935520 13.888889 16.666667	   2.0000000e+00
174.0040 -41.9138 247.619867 70.000000 159.265379 13.076858 1.935520 16.666667 19.444444	   2.0000000e+00
173.9997 -41.9052 247.619867 70.000000 154.949854 8.878736 1.935520 19.444444 22.222222	   2.0000000e+00
173.9955 -41.8967 247.619867 70.000000 151.760863 4.514148 1.935520 22.222222 25.000000	   2.0000000e+00
174.0076 -41.9710 247.619867 70.000000 180.000000 7.464444 1.935520 0.000000 2.777778	   2.0000000e+00
174.0033 -41.9625 247.619867 70.000000 178.096793 15.620038 1.935520 2.777778 5.555556	   2.0000000e+00
173.9991 -41.9539 247.619867 70.000000 175.878331 21.115661 1.935520 5.555556 8.333333	   2.0000000e+00
173.9948 -41.9454 247.619867 70.000000 172.668947 22.941490 1.935520 8.333333 11.111111	   2.0000000e+00
173.9906 -41.9369 247.619867 70.000000 168.667376 21.781062 1.935520 11.111111 13.888889	   2.0000000e+00
173.9864 -41.9284 247.619867 70.000000 164.150437 18.724324 1.935520 13.888889 16.666667	   2.0000000e+00
173.9821 -41.9198 247.619867 70.000000 159.523551 14.663211 1.935520 16.666667 19.444444	   2.0000000e+00
173.9779 -41.9113 247.619867 70.000000 155.356940 10.122699 1.935520 19.444444 22.222222	   2.0000000e+00
173.9736 -41.9028 247.619867 70.000000 152.358390 5.270599 1.935520 22.222222 25.000000	   2.0000000e+00
173.9857 -41.9771 247.619867 70.000000 180.000000 6.375183 1.935520 0.000000 2.777778	   2.0000000e+00
173.9814 -41.9685 247.619867 70.000000 178.894790 15.641454 1.935520 2.777778 5.555556	   2.0000000e+00
173.9772 -41.9600 247.619867 70.000000 176.294052 21.754657 1.935520 5.555556 8.333333	   2.0000000e+00
173.9730 -41.9515 247.619867 70.000000 172.737421 23.960314 1.935520 8.333333 11.111111	   2.0000000e+00
173.9687 -41.9429 247.619867 70.000000 168.506375 23.026534 1.935520 11.111111 13.888889	   2.0000000e+00
173.9645 -41.9344 247.619867 70.000000 163.906239 20.060933 1.935520 13.888889 16.666667	   2.0000000e+00
173.9603 -41.9259 247.619867 70.000000 159.326258 15.959890 1.935520 16.666667 19.444444	   2.0000000e+00
173.9560 -41.9174 247.619867 70.000000 155.281011 11.262063 1.935520 19.444444 22.222222	   2.0000000e+00
173.9518 -41.9088 247.619867 70.000000 152.442569 6.120395 1.935520 22.222222 25.000000	   2.0000000e+00
173.9624 -41.9846 230.013113 60.000000 180.000000 5.576071 1.916797 0.000000 2.500000	   3.0000000e+00
173.9517 -41.9743 230.013113 60.000000 178.264920 15.058241 1.916797 2.500000 5.000000	   3.0000000e+00
